Date,AEP,BA,CAT,CNP,CVX,DIS,DTE,ED,GD,GE,HON,HPQ,IBM,IP,JNJ,KO,KR,MMM,MO,MRK,MSI,PG,XOM
1994-05-05,0.04083740457692153,0.11242525321633279,0.11855503725432537,0.009405162143766743,0.08177343418995231,0.08977033350253016,0.044490102220403394,0.06400508005947203,0.08146397942412031,0.12130879231776248,0.07731020000828437,0.04133963485558667,0.06838015205271053,0.08230916758970297,0.06280611160209748,0.06221802172825042,0.0122955724322944,0.08567321008844386,-0.03311400609203963,0.03668016113198025,0.13286402185456136,0.06801604535950512,0.05381185487688622
1994-05-06,0.045309624319261,0.10024484422784141,0.07634080859111414,-0.010614010864901324,0.10399605928359446,0.07262823019686993,0.022444469386497135,0.045666653223008336,0.07662399049958624,0.1082793876486221,0.06612249885731258,-0.013540921412228402,0.05994438329301688,0.05590977996253432,0.04997507327140105,0.04394170715253676,0.017781327922697487,0.07787582690770334,-0.025774005282418244,0.0442152979996433,0.13947548265453014,0.0637156086222126,0.08772720901774544
1994-05-09,0.02330016077665431,0.10539959813446798,0.06753755705141629,-0.02817042566209116,0.08865547576930388,0.0588490302696405,0.008472016219582157,0.03179697433959028,0.0649437561293642,0.09382278508605113,0.0618302877562682,0.00732777428688447,0.07358750786221413,0.06921442556504198,0.056208039137144006,0.034444087045316873,0.0032891747461478715,0.07882729276808131,-0.06256390679850543,0.03555490081703372,0.1286237789576945,0.05066113558090435,0.06536395696465203
1994-05-10,-0.009718151366397088,0.1103732525759491,0.09135509300920885,-0.039329350329675106,0.09375555413739955,0.08188063144493984,0.03173707885931809,0.04585066094022294,0.06371293277604861,0.10335626512588858,0.0498980435421672,0.034246758200979444,0.08878515635506834,0.08570136256397287,0.07908971770004136,0.05110255903530714,0.05826703664899868,0.09380966308382632,-0.06070175239235559,0.063968009186669,0.15110960707349097,0.08097283634677876,0.07877696116233812
1994-05-11,0.010461800421643241,0.0911041245064328,0.09527333835913354,-0.07910389696505116,0.08514482052072458,0.09587142270931981,0.012842664653262892,0.0157091754969072,0.06769120958622166,0.08686173164845856,0.0896415458541866,0.035334865648904756,0.06832673292936331,0.0779296462558774,0.09614237886973354,0.05856514343424135,0.00914954363321141,0.0676662903390528,-0.08532492530982949,0.030531467020397995,0.14081909631231104,0.050591642907434675,0.061689932959177796
1994-05-12,0.021252984048634183,0.09712555891525776,0.0893195170793899,-0.024813067852608728,0.09881024058365662,0.08461591939721558,0.01753149703699708,0.03729453216325873,0.0816079975406605,0.10092976856505409,0.12454131663465162,0.03068015346805053,0.07115069145454811,0.07307534354521295,0.07511103393035756,0.06364429141203054,0.03116708833088755,0.07632891911665185,-0.004732529717198453,0.050717608314436946,0.15934214297463756,0.08119286523640845,0.07513749707445272
1994-05-13,0.04928707241826635,0.09304632665015955,0.10505641919381614,-0.027626831123806594,0.07683753237192481,0.08593505967861725,0.02336268123777785,0.027940607211323742,0.0745579225745927,0.11908490808143402,0.10272219983427022,0.04321678112617444,0.07570953751392473,0.08376222788274879,0.08633737713939871,0.04259547508205053,0.03509521649360148,0.06909288843265271,0.009784890120579592,0.04766949414177479,0.15051991486271765,0.07590643829008292,0.07172651208880021
1994-05-16,0.026697549752996208,0.09613014898945726,0.121780065272731,-0.026294404969935625,0.08471780273528173,0.08930654811814032,0.011126021152118026,0.013267410630710907,0.0841830539473305,0.1068399127316737,0.08938126888390485,0.017605627232796794,0.09109320474491112,0.09025363807222364,0.08614719202777477,0.05604010334776843,0.061156744763109616,0.08651595174900839,-0.015444471260093517,0.05948140419957837,0.13328770495838071,0.09111518891548243,0.06267985122927655
1994-05-17,0.05178599496777436,0.09730764762164945,0.12293049457453087,-0.0006734934228449507,0.08037390420472734,0.10619013959417911,0.04465426141433948,0.04057346755881497,0.08972776533564342,0.11362179406531192,0.10152837613265442,0.0033902418268598744,0.1294193981578844,0.1155115178824464,0.09294107070358915,0.07440128716228989,0.05509992762327354,0.1045182480582878,-0.018631719454428763,0.06657272994615338,0.15950749325973135,0.11357765937269426,0.07150470626779915
1994-05-18,0.06514472638392954,0.0951486742819232,0.1116276075397229,0.006593579660076121,0.06350581221812801,0.11354966795003119,0.04792509591519134,0.05881539115365264,0.09711945774567377,0.11720337592871521,0.09350751611726738,0.04722294548296879,0.10029049401865686,0.11428264959001311,0.08596864854884867,0.07048653184620979,0.06594300305922163,0.10183342807160489,0.009980752626440492,0.04801571838465901,0.1810749593401333,0.09347389096390857,0.06771135410493256
